total_laid_off,company_name,stage_group,industry_name,city,country,latitude,longitude,year,quarter
26.0,TheSkimm,Growth Stage,Media,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
42.0,Wattpad,Mature/Public,Media,Toronto,Canada,43.6534817,-79.3839347,2023.0,1.0
50.0,Pocket Aces,Unknown,Media,Mumbai,India,19.0785451,72.878176,2023.0,1.0
17.0,TheSkimm,Growth Stage,Media,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
20.0,Wattpad,Mature/Public,Media,Toronto,Canada,43.6534817,-79.3839347,2024.0,1.0
31.0,Maven,Mature/Public,Media,Seattle,USA,47.6038321,-122.330062,2020.0,1.0
180.0,BuzzFeed,Mature/Public,Media,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
40.0,StreamElements,Growth Stage,Media,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,1.0
22.0,TheSkimm,Growth Stage,Media,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
24.0,Bustle Digital Group,Late Stage,Media,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
475.0,SiriusXM,Mature/Public,Media,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
13.0,Substack,Growth Stage,Media,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
23.0,Legible,Mature/Public,Media,Vancouver,Canada,49.2608724,-123.113952,2022.0,2.0
95.0,Culture Trip,Growth Stage,Media,London,UK,51.4893335,-0.144055085,2020.0,2.0
11.0,Deadspin,Mature/Public,Media,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
1000.0,Redbox,Mature/Public,Media,Chicago,USA,41.8755616,-87.6244212,2024.0,3.0
48.0,Chingari,Unknown,Media,Bengaluru,India,12.98815675,77.62260004,2023.0,2.0
130.0,Vox Media,Late Stage,Media,Washington DC,USA,38.8950368,-77.0365427,2023.0,1.0
50.0,Group Nine Media,Unknown,Media,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
14.0,OpenWeb,Late Stage,Media,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,2.0
300.0,Netflix,Mature/Public,Media,Los Gatos,USA,37.226611,-121.9746797,2022.0,2.0
56.0,Wave Sports and Entertainment,Growth Stage,Media,Los Angeles,USA,34.0536909,-118.242766,2022.0,2.0
600.0,Spotify,Mature/Public,Media,Stockholm,Sweden,59.3251172,18.0710935,2023.0,1.0
150.0,Netflix,Mature/Public,Media,Los Gatos,USA,37.226611,-121.9746797,2022.0,2.0
100.0,Audible,Mature/Public,Media,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
37.0,Plex,Unknown,Media,Campbell,USA,37.287167,-121.949959,2023.0,2.0
1500.0,Spotify,Mature/Public,Media,Stockholm,Sweden,59.3251172,18.0710935,2023.0,4.0
24.0,Highsnobiety,Mature/Public,Media,Berlin,Germany,52.5170365,13.3888599,2023.0,3.0
30.0,Overtime,Growth Stage,Media,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
40.0,Cloudinary,Unknown,Media,Santa Clara,USA,37.354107,-121.955238,2022.0,4.0
160.0,SiriusXM,Mature/Public,Media,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
70.0,Acast,Mature/Public,Media,Stockholm,Sweden,59.3251172,18.0710935,2022.0,3.0
14000.0,Tesla,Unknown,Motor Vehicle Manufacturing,Austin,USA,30.2711286,-97.7436995,2024.0,2.0
500.0,Infarm,Growth Stage,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,4.0
579.0,Thoughtworks,Mature/Public,Other,Chicago,USA,41.8755616,-87.6244212,2023.0,3.0
500.0,Thoughtworks,Mature/Public,Other,Chicago,USA,41.8755616,-87.6244212,2023.0,1.0
30.0,Submittable,Growth Stage,Other,Missoula,USA,46.8701049,-113.995267,2020.0,2.0
62.0,Element AI,Growth Stage,Other,Montreal,Canada,45.5031824,-73.5698065,2020.0,2.0
50.0,Symend,Growth Stage,Other,Calgary,Canada,51.0456064,-114.057541,2023.0,1.0
90.0,Workato,Late Stage,Other,Mountain View,USA,37.3893889,-122.0832101,2023.0,1.0
137.0,Benevity,Unknown,Other,Calgary,Canada,51.0456064,-114.057541,2023.0,1.0
170.0,View,Mature/Public,Other,Mountain View,USA,37.3893889,-122.0832101,2023.0,2.0
200.0,Beam,Unknown,Other,Bristol,United Kingdom,51.4538022,-2.5972985,2025.0,2.0
13.0,Consider.co,Early Stage,Other,Mountain View,USA,37.3893889,-122.0832101,2020.0,1.0
15.0,GenWise,Early Stage,Other,New Delhi,India,28.6138954,77.2090057,2025.0,2.0
100.0,Vendr,Growth Stage,Other,Boston,USA,42.3554334,-71.060511,2023.0,2.0
141.0,Electric,Growth Stage,Other,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
43.0,Chief,Growth Stage,Other,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
420.0,UIPath,Mature/Public,Other,New York City,USA,40.7127281,-74.0060152,2024.0,3.0
80.0,LeafLink,Growth Stage,Other,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
150.0,AlphaSense,Late Stage,Other,New York City,USA,40.7127281,-74.0060152,2024.0,4.0
60.0,Similarweb,Mature/Public,Other,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
120.0,Similarweb,Mature/Public,Other,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
30.0,Salto,Growth Stage,Other,Tel Aviv,Israel,32.0852997,34.7818064,2025.0,2.0
260.0,WeTransfer,Mature/Public,Other,Amsterdam,Netherlands,52.3730796,4.8924534,2024.0,3.0
3000.0,SAP,Mature/Public,Other,Walldorf,Germany,49.3038134,8.6433518,2023.0,1.0
8000.0,SAP,Mature/Public,Other,Walldorf,Germany,49.3038134,8.6433518,2024.0,1.0
23.0,Tonkean,Growth Stage,Other,Palo Alto,USA,37.4443293,-122.1598465,2022.0,2.0
10.0,Slite,Early Stage,Other,Paris,France,48.8588897,2.320041022,2023.0,1.0
350.0,Meero,Growth Stage,Other,Paris,France,48.8588897,2.320041022,2022.0,2.0
80.0,AudioCodes,Mature/Public,Other,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,3.0
90.0,Digimarc,Mature/Public,Other,Portland,USA,45.5202471,-122.674194,2025.0,1.0
28.0,Torii,Growth Stage,Other,Ra'anana,Israel,32.1860244,34.8678359,2023.0,2.0
100.0,Starry,Mature/Public,Other,Boston,USA,42.3554334,-71.060511,2023.0,1.0
80.0,AudioCodes,Mature/Public,Other,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,2.0
780.0,Qualtrics,Mature/Public,Other,Salt Lake City,USA,40.7596198,-111.886797,2023.0,4.0
270.0,Qualtrics,Mature/Public,Other,Salt Lake City,USA,40.7596198,-111.886797,2023.0,1.0
75.0,Lucid Software,Late Stage,Other,Salt Lake City,USA,40.7596198,-111.886797,2023.0,3.0
50.0,American Robotics,Mature/Public,Other,Boston,USA,42.3554334,-71.060511,2023.0,1.0
60.0,ClickUp,Growth Stage,Other,San Diego,USA,32.7174202,-117.162772,2022.0,2.0
90.0,ClickUp,Growth Stage,Other,San Diego,USA,32.7174202,-117.162772,2023.0,2.0
300.0,Viasat,Mature/Public,Other,San Diego,USA,32.7174202,-117.162772,2023.0,2.0
800.0,Viasat,Mature/Public,Other,San Diego,USA,32.7174202,-117.162772,2023.0,4.0
180.0,Asana,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
112.0,WalkMe,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
43.0,WalkMe,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
1350.0,Autodesk,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2025.0,1.0
281.0,Automattic,Late Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2025.0,2.0
281.0,Automattic,Late Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2025.0,1.0
74.0,Benchling,Late Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
20.0,Atera,Growth Stage,Other,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,4.0
137.0,Upwork,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
1800.0,Unity,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
284.0,Unity,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
265.0,Unity,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,4.0
600.0,Unity,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
200.0,Unity,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
400.0,Pico Interactive,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
25.0,ResearchGate,Growth Stage,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,4.0
800.0,Twilio,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
1500.0,Twilio,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
18.0,Lendis,Early Stage,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,3.0
115.0,Hubilo,Growth Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
50.0,Q4,Growth Stage,Other,Toronto,Canada,43.6534817,-79.3839347,2022.0,3.0
50.0,Infarm,Growth Stage,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,3.0
80.0,Pitch,Growth Stage,Other,Berlin,Germany,52.5170365,13.3888599,2024.0,1.0
18.0,Rows,Growth Stage,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,2.0
35.0,WeTranSan Francisco Bay Areaer,Early Stage,Other,Amsterdam,Netherlands,52.3730796,4.8924534,2023.0,4.0
200.0,Planetly,Mature/Public,Other,Berlin,Germany,52.5170365,13.3888599,2022.0,4.0
119.0,Miro,Growth Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
275.0,Miro,Growth Stage,Other,San Francisco,USA,37.7792588,-122.4193286,2024.0,4.0
34.0,TealBook,Growth Stage,Other,Toronto,Canada,43.6534817,-79.3839347,2022.0,4.0
315.0,Dropbox,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2021.0,1.0
527.0,Dropbox,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2024.0,4.0
500.0,Dropbox,Mature/Public,Other,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
300.0,Tekion,Growth Stage,Other,Bengaluru,India,12.98815675,77.62260004,2023.0,3.0
90.0,MessageBird,Growth Stage,Other,Amsterdam,Netherlands,52.3730796,4.8924534,2024.0,1.0
150.0,Zoom,Mature/Public,Other,San Jose,USA,37.3361663,-121.890591,2024.0,1.0
260.0,Automation Anything,Growth Stage,Other,San Jose,USA,37.3361663,-121.890591,2020.0,2.0
1300.0,Zoom,Mature/Public,Other,San Jose,USA,37.3361663,-121.890591,2023.0,1.0
13.0,Fable,Early Stage,Other,Toronto,Canada,43.6534817,-79.3839347,2023.0,3.0
200.0,SoundHound,Mature/Public,Other,Santa Clara,USA,37.354107,-121.955238,2023.0,1.0
45.0,SoundHound,Mature/Public,Other,Santa Clara,USA,37.354107,-121.955238,2022.0,4.0
70.0,Calendly,Growth Stage,Other,Atlanta,USA,33.7489924,-84.3902644,2024.0,4.0
50.0,Unico,Growth Stage,Other,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,4.0
110.0,Unico,Growth Stage,Other,Sao Paulo,Brazil,-23.5506507,-46.6333824,2023.0,1.0
120.0,MessageBird,Growth Stage,Other,Amsterdam,Netherlands,52.3730796,4.8924534,2025.0,1.0
200.0,MyGate,Growth Stage,Other,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
50.0,Dutchie,Growth Stage,Other,Bend,USA,44.0581728,-121.3153096,2022.0,2.0
6000.0,Microsoft,Mature/Public,Other,Seattle,USA,47.6038321,-122.330062,2025.0,2.0
50.0,Impinj,Mature/Public,Other,Seattle,USA,47.6038321,-122.330062,2024.0,1.0
9000.0,Microsoft,Mature/Public,Other,Seattle,USA,47.6038321,-122.330062,2025.0,3.0
305.0,Microsoft,Mature/Public,Other,Seattle,USA,47.6038321,-122.330062,2025.0,2.0
85.0,Smartsheet,Mature/Public,Other,Seattle,USA,47.6038321,-122.330062,2023.0,1.0
60.0,Calendly,Growth Stage,Other,Atlanta,USA,33.7489924,-84.3902644,2023.0,3.0
8500.0,Ericsson,Mature/Public,Other,Stockholm,Sweden,59.3251172,18.0710935,2023.0,1.0
76.0,Lokalise,Growth Stage,Other,Dover,USA,39.158168,-75.5243682,2022.0,4.0
8.0,Kinde,Early Stage,Other,Sydney,Australia,-33.8698439,151.2082848,2023.0,1.0
50.0,Jimdo,Unknown,Other,Hamburg,Germany,53.550341,10.000654,2022.0,4.0
35.0,Monarch Tractor,Unknown,Other,Livermore,USA,37.68402337,-121.7712919,2024.0,4.0
500.0,Atlassian,Mature/Public,Other,Sydney,Australia,-33.8698439,151.2082848,2023.0,1.0
138.0,Hopin,Growth Stage,Other,London,UK,51.4893335,-0.144055085,2022.0,1.0
242.0,Hopin,Growth Stage,Other,London,UK,51.4893335,-0.144055085,2022.0,3.0
30.0,Zencity,Unknown,Other,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,3.0
60.0,Fiverr,Mature/Public,Other,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,3.0
237.0,Airtable,Late Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2023.0,3.0
130.0,GitLab,Mature/Public,Product,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
48.0,Netlify,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
100.0,Bryter,Growth Stage,Product,Berlin,Germany,52.5170365,13.3888599,2022.0,3.0
18.0,Glitch,Early Stage,Product,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
20.0,Xentral,Growth Stage,Product,Munich,Germany,48.1371079,11.5753822,2022.0,4.0
21.0,Gitpod,Early Stage,Product,Kiel,Germany,54.3227085,10.135555,2023.0,1.0
23.0,Stedi,Growth Stage,Product,Boulder,USA,40.0149856,-105.270545,2022.0,3.0
80.0,Nylas,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
90.0,Mural,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
12.0,Jama,Unknown,Product,Portland,USA,45.5202471,-122.674194,2020.0,1.0
18.0,Incredibuild,Mature/Public,Product,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,4.0
45.0,Pendo,Late Stage,Product,Raleigh,USA,35.7803977,-78.6390989,2022.0,3.0
100.0,Pendo,Late Stage,Product,Raleigh,USA,35.7803977,-78.6390989,2023.0,2.0
6.0,Dark,Early Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
24.0,Sourcegraph,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
37.0,Zeplin,Early Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2023.0,3.0
23.0,Loom,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
34.0,Loom,Growth Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
150.0,OutSystems,Late Stage,Product,Boston,USA,42.3554334,-71.060511,2024.0,2.0
40.0,Incredibuild,Growth Stage,Product,Tel Aviv,Israel,32.0852997,34.7818064,2023.0,4.0
20.0,Stream,Growth Stage,Product,Boulder,USA,40.0149856,-105.270545,2022.0,2.0
254.0,Airtable,Late Stage,Product,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
39.0,Builder,Early Stage,Product,Los Angeles,USA,34.0536909,-118.242766,2020.0,2.0
90.0,Industrious,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
45.0,Zumper,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
300.0,Flyhomes,Growth Stage,Real Estate,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
100.0,Pacaso,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
28.0,Cadre,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
862.0,Redfin,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
82.0,Redfin,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2024.0,3.0
32.0,Loftium,Early Stage,Real Estate,Seattle,USA,47.6038321,-122.330062,2020.0,2.0
201.0,Redfin,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2023.0,2.0
470.0,Redfin,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2022.0,2.0
130.0,Blueground,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
200.0,Flyhomes,Growth Stage,Real Estate,Seattle,USA,47.6038321,-122.330062,2022.0,3.0
115.0,Knock,Unknown,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,1.0
127.0,Knotel,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
20.0,Knotel,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,4.0
300.0,Zillow,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
40.0,Homeday,Unknown,Real Estate,Berlin,Germany,52.5170365,13.3888599,2023.0,3.0
119.0,Homie,Growth Stage,Real Estate,Salt Lake City,USA,40.7596198,-111.886797,2022.0,1.0
40.0,Homie,Growth Stage,Real Estate,Salt Lake City,USA,40.7596198,-111.886797,2022.0,4.0
149.0,AppFolio,Mature/Public,Real Estate,Santa Barbara,USA,34.4221319,-119.702667,2023.0,3.0
61.0,Point,Growth Stage,Real Estate,Palo Alto,USA,37.4443293,-122.1598465,2023.0,3.0
140.0,Reali,Growth Stage,Real Estate,San Mateo,USA,37.496904,-122.3330573,2022.0,3.0
24.0,CrowdStreet,Growth Stage,Real Estate,Portland,USA,45.5202471,-122.674194,2020.0,2.0
40.0,Divvy Homes,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
260.0,RealPage,Mature/Public,Real Estate,Dallas,USA,32.7762719,-96.7968559,2024.0,2.0
100.0,WeWork,Late Stage,Real Estate,New Delhi,India,28.6138954,77.2090057,2020.0,2.0
40.0,Eden / Managed …,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
100.0,Veev,Growth Stage,Real Estate,Hayward,USA,37.6688205,-122.080796,2022.0,4.0
80.0,Zeus Living,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
64.0,Zeus Living,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
73.0,Zeus Living,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
18.0,Homebot,Mature/Public,Real Estate,Denver,USA,39.7392364,-104.984862,2022.0,4.0
39.0,Kiavi,Late Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
41.0,Peerspace,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
170.0,Ribbon,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
57.0,Rhino,Unknown,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,1.0
120.0,Breather,Growth Stage,Real Estate,Montreal,Canada,45.5031824,-73.5698065,2020.0,4.0
150.0,Convene,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
450.0,Compass,Mature/Public,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,2.0
271.0,Compass,Mature/Public,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,3.0
375.0,Compass,Late Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
312.0,Loft,Unknown,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,4.0
384.0,Loft,Unknown,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,3.0
20.0,RealPage,Mature/Public,Real Estate,Dallas,USA,32.7762719,-96.7968559,2024.0,2.0
2000.0,Zillow,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2021.0,4.0
29.0,Apartment List,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
20.0,JetClosing,Early Stage,Real Estate,Seattle,USA,47.6038321,-122.330062,2020.0,2.0
600.0,Opendoor,Late Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
300.0,Opendoor,Mature/Public,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2024.0,4.0
550.0,Opendoor,Mature/Public,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
560.0,Opendoor,Mature/Public,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
236.0,Redfin,Mature/Public,Real Estate,Seattle,USA,47.6038321,-122.330062,2020.0,2.0
3000.0,Better.com,Unknown,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,1.0
30.0,Lev,Growth Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2022.0,4.0
900.0,Better.com,Unknown,Real Estate,New York City,USA,40.7127281,-74.0060152,2021.0,4.0
25.0,Loftsmart,Early Stage,Real Estate,New York City,USA,40.7127281,-74.0060152,2020.0,1.0
160.0,QuintoAndar,Late Stage,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,2.0
40.0,Archipelago,Growth Stage,Real Estate,San Francisco,USA,37.7792588,-122.4193286,2023.0,3.0
88.0,QuintoAndar,Growth Stage,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2020.0,2.0
47.0,Loft,Growth Stage,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2020.0,2.0
340.0,Loft,Unknown,Real Estate,Sao Paulo,Brazil,-23.5506507,-46.6333824,2023.0,1.0
202.0,LinkedIn,Mature/Public,Recruiting,Sunnyvale,USA,37.3688301,-122.036349,2024.0,4.0
200.0,CareerBuilder + Monster,Mature/Public,Recruiting,Chicago,USA,41.8755616,-87.6244212,2024.0,4.0
45.0,Airtasker,Growth Stage,Retail,Sydney,Australia,-33.8698439,151.2082848,2023.0,2.0
147.0,Minted,Late Stage,Retail,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
1100.0,Flipkart,Mature/Public,Retail,Bengaluru,India,12.98815675,77.62260004,2024.0,1.0
730.0,Wayfair,Mature/Public,Retail,Berlin,Germany,52.5170365,13.3888599,2025.0,1.0
100.0,Berlin Brands Group,Unknown,Retail,Berlin,Germany,52.5170365,13.3888599,2022.0,2.0
250.0,B8ta,Growth Stage,Retail,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
150.0,Wish,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
60.0,ON,Unknown,Retail,San Francisco,USA,37.7792588,-122.4193286,2024.0,3.0
56.0,Dukaan,Early Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
100.0,DealShare,Late Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
190.0,Wish,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2022.0,1.0
255.0,Wish,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2023.0,3.0
2800.0,Groupon,Mature/Public,Retail,Chicago,USA,41.8755616,-87.6244212,2020.0,2.0
100.0,Heureka Group,Mature/Public,Retail,Prague,Czech Republic,50.0874654,14.4212535,2024.0,2.0
250.0,Faire,Late Stage,Retail,San Francisco,USA,37.7792588,-122.4193286,2023.0,4.0
84.0,Faire,Late Stage,Retail,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
330.0,Stitch Fix,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
1400.0,Stitch Fix,Mature/Public,Retail,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
300.0,Trell,Growth Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2022.0,1.0
30.0,Everlane,Unknown,Retail,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
13.0,Syte,Growth Stage,Retail,Tel Aviv,Israel,32.0852997,34.7818064,2022.0,3.0
230.0,ManoMano,Late Stage,Retail,Paris,France,48.8588897,2.320041022,2023.0,4.0
93.0,Back Market,Late Stage,Retail,Paris,France,48.8588897,2.320041022,2022.0,4.0
180.0,Udaan,Unknown,Retail,Bengaluru,India,12.98815675,77.62260004,2022.0,2.0
20.0,Tamara Mellon,Growth Stage,Retail,Los Angeles,USA,34.0536909,-118.242766,2020.0,1.0
180.0,BigCommerce,Mature/Public,Retail,Austin,USA,30.2711286,-97.7436995,2022.0,4.0
669.0,Deliv,Growth Stage,Retail,Menlo Park,USA,37.4519671,-122.177992,2020.0,2.0
100.0,Udaan,Unknown,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,4.0
87.0,Buy.com,Mature/Public,Retail,San Mateo,USA,37.496904,-122.3330573,2020.0,3.0
21.0,BlissClub,Early Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2024.0,1.0
130.0,BeepKart,Early Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2024.0,4.0
450.0,Livspace,Growth Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2020.0,2.0
2300.0,Shopify,Mature/Public,Retail,Ottawa,Canada,45.4208777,-75.6901106,2023.0,2.0
100.0,Livspace,Late Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
60.0,Omuni,Mature/Public,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,3.0
1000.0,Shopify,Mature/Public,Retail,Ottawa,Canada,45.4208777,-75.6901106,2022.0,3.0
31.0,Enjoei,Unknown,Retail,Sao Paulo,Brazil,-23.5506507,-46.6333824,2023.0,1.0
50.0,Mejuri,Growth Stage,Retail,Toronto,Canada,43.6534817,-79.3839347,2022.0,3.0
36.0,Mejuri,Growth Stage,Retail,Toronto,Canada,43.6534817,-79.3839347,2020.0,2.0
60.0,Salsify,Growth Stage,Retail,Boston,USA,42.3554334,-71.060511,2020.0,2.0
260.0,Facily,Growth Stage,Retail,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,2.0
200.0,Meesho,Growth Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2020.0,2.0
200.0,VTEX,Mature/Public,Retail,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,2.0
225.0,Etsy,Mature/Public,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,4.0
90.0,Salsify,Late Stage,Retail,Boston,USA,42.3554334,-71.060511,2022.0,4.0
70.0,Redbubble,Mature/Public,Retail,Melbourne,Australia,-37.8142454,144.9631732,2023.0,2.0
70.0,Boozt,Mature/Public,Retail,Malmö,Sweden,55.6052931,13.0001566,2022.0,2.0
35.0,Artsy,Growth Stage,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
251.0,Meesho,Late Stage,Retail,Bengaluru,India,12.98815675,77.62260004,2023.0,2.0
60.0,Away,Growth Stage,Retail,New York City,USA,40.7127281,-74.0060152,2020.0,2.0
22.0,Away,Growth Stage,Retail,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
168.0,Drizly,Mature/Public,Retail,Boston,USA,42.3554334,-71.060511,2024.0,1.0
100.0,Fetch,Late Stage,Retail,Madison,USA,43.074761,-89.3837613,2023.0,1.0
56.0,Leafly,Mature/Public,Retail,Seattle,USA,47.6038321,-122.330062,2022.0,4.0
